pathway,k,z_meta,delta_mean,concord,P_meta,FDR_meta
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX,2,-2.58071421667316,-0.235747620899714,1,0.00985961643756218,0.0496257722746898
GOBP_CELLULAR_PIGMENTATION,4,2.57939953384121,0.0929310283704493,0.75,0.00989722429631865,0.0497506545860234
GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,3,2.57917178113387,0.0874214502708413,1,0.00990375236952301,0.0497506545860234
GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,4,2.57808426696394,0.120568729047845,1,0.00993497669567067,0.0498588645282732
GOBP_FIBROBLAST_APOPTOTIC_PROCESS,4,-2.57576449975442,-0.120282578350315,1,0.0100018742488531,0.0501036721814803
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,4,2.5757180079759,0.101973927959867,0.75,0.0100032190721619,0.0501036721814803
GOBP_LIPID_OXIDATION,4,-2.57146694785703,-0.104939834611408,1,0.0101268681370031,0.05067370654755
GOBP_HISTONE_H4_ACETYLATION,4,-2.57064288679316,-0.114229960364333,1,0.0101509941767822,0.050745115549759
HALLMARK_TGF_BETA_SIGNALING,4,2.56999516569383,0.0415607912901518,0.75,0.0101699934171643,0.05074670674271
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING,4,2.56996006998508,0.0789896617952253,0.75,0.0101710237635418,0.05074670674271
HALLMARK_ESTROGEN_RESPONSE_EARLY,4,-2.5676953932784,-0.104328272179443,0.75,0.0102377073724887,0.0510299663707109
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION,4,2.56369983392484,0.0620861272308702,0.75,0.0103563064965103,0.0515712013061234
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,4,-2.56258821689157,-0.101297463070662,1,0.0103895189963939,0.0516866022342339
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,4,2.56214120692753,0.0609984501318537,1,0.0104029012988331,0.051703222768042
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,4,-2.56160956788872,-0.14452498585481,1,0.0104188371398294,0.0517324902921712
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,3,-2.56007557368859,-0.15184570836011,0.666666666666667,0.0104649403257792,0.0519113465678586
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,4,-2.55896413148649,-0.0504464043320044,0.75,0.0104984572907379,0.0520274846872084
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,4,-2.55284940888031,-0.144566514501029,1,0.0106845680994359,0.0528988857153801
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY,4,-2.5496526599189,-0.14519255044395,0.75,0.0107830290172101,0.0533350782032801
REACTOME_NETRIN_1_SIGNALING,4,-2.54899624503678,-0.105399900292664,1,0.0108033463467818,0.0533842901531474
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,4,-2.54834345755598,-0.0879159865280058,1,0.0108235851429594,0.0534330200394037
KEGG_TGF_BETA_SIGNALING_PATHWAY,4,2.54661718989556,0.0614874625509586,0.75,0.0108772682442296,0.0536466036298257
GOBP_INTRACELLULAR_STEROL_TRANSPORT,4,-2.54583705229655,-0.100748214375928,1,0.0109016063393548,0.0537151875993664
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,4,-2.54525361535726,-0.0395561555389899,0.75,0.010919839547858,0.0537535887494465
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS,4,2.54338270539616,0.106745682269688,0.75,0.0109784909919355,0.0539906877912855
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,4,2.54028617700183,0.0843137618537175,0.75,0.0110761797567857,0.0544191312668794
GOBP_COCHLEA_DEVELOPMENT,4,2.5396917158856,0.0535847891387307,0.75,0.0110950218263339,0.0544597401180107
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,4,-2.53898063128706,-0.0980253824090731,1,0.0111175977963939,0.0545185819558402
GOBP_LIPID_MODIFICATION,4,-2.5382536155311,-0.0863268680974418,1,0.0111407217369254,0.0545799964066879
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,4,2.53747559046125,0.0633057606938592,0.5,0.0111655154263009,0.0546089731032402
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,4,2.53740247748364,0.0519742249397042,0.75,0.0111678478690448,0.0546089731032402
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,4,-2.53562266737435,-0.0593570855920189,0.75,0.0112247608417781,0.0548351931445116
GOBP_RESPONSE_TO_INTERLEUKIN_4,4,-2.53468287156367,-0.132486002593435,0.5,0.0112549164734378,0.0549303932907406
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,4,2.53348358791683,0.0912657434438272,1,0.0112935028687461,0.0550125531475056
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,4,2.53316627651164,0.0379111707878869,1,0.0113037318470911,0.0550125531475056
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,4,-2.53316407269323,-0.120742082873583,0.75,0.0113038029190252,0.0550125531475056
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,4,-2.53206569518767,-0.0975486017035608,1,0.0113392744070412,0.0551330726363126
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III,4,-2.53172255099443,-0.0752055825875353,0.75,0.0113503762985046,0.0551349882650946
REACTOME_INTERFERON_SIGNALING,4,-2.53090858237101,-0.0758066521534062,1,0.0113767495782481,0.0552110118552302
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,4,2.52974056817864,0.0606350009822243,0.75,0.0114146892776182,0.0553429708949683
GOBP_HETEROCHROMATIN_ORGANIZATION,4,-2.52896970602622,-0.113790392290359,1,0.0114397900757358,0.0554124920978023
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,4,2.52769745427055,0.0772310178523581,1,0.0114813242809684,0.0555614085739721
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,4,2.52517736544617,0.136840362836256,0.75,0.0115639909516822,0.0558745029584954
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,4,2.52506388663413,0.0721875393123971,1,0.0115677258018559,0.0558745029584954
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,4,2.52427102316363,0.121192863892966,0.75,0.0115938506513081,0.0559482071261346
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS,4,-2.5232136642577,-0.0389831978816533,0.5,0.0116287720808752,0.0559819334954596
GOBP_REGULATION_OF_RESPONSE_TO_FOOD,3,-2.52319035758443,-0.0844862727949959,1,0.0116295428812776,0.0559819334954596
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,3,-2.52307203497161,-0.0922901089778902,1,0.0116334567566793,0.0559819334954596
GOBP_NEUTROPHIL_HOMEOSTASIS,4,2.52210375914464,0.108973420804593,0.75,0.0116655293219292,0.0560750561570787
GOBP_REGULATION_OF_LIPID_TRANSPORT,4,2.52179444370998,0.0527884334280453,0.75,0.0116757914128661,0.0560750561570787
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,4,2.52150264322334,0.0569820697886812,1,0.0116854797546214,0.0560750561570787
GOBP_POSTSYNAPSE_ORGANIZATION,4,2.52064221164395,0.0914103488263862,1,0.011714089282938,0.0561600053238805
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE,3,2.51683360217479,0.089152752474271,1,0.0118414738996869,0.056666035497793
GOBP_SYNAPSE_ASSEMBLY,4,2.51663772378053,0.085248465715965,1,0.0118480584331646,0.056666035497793
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,4,2.51650104323894,0.0564232367761166,1,0.0118526549293306,0.056666035497793
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,4,-2.51499809210999,-0.0293300001403485,0.75,0.0119033027943846,0.0568553859817126
GOBP_SYNAPTIC_VESICLE_LOCALIZATION,4,2.51425350746598,0.0695767833575365,0.75,0.011928465522382,0.0569227701341474
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS,4,-2.51311976981283,-0.0888793681283412,0.5,0.0119668699895246,0.0570531607185759
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION,4,2.51214919683901,0.0476187175676336,0.5,0.0119998344301695,0.057144081588816
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,4,2.51181709734041,0.0731733717503786,0.75,0.0120111322935303,0.057144081588816
GOBP_GLYCOLIPID_CATABOLIC_PROCESS,3,2.5115790933462,0.132268874312664,1,0.0120192348729244,0.057144081588816
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,4,2.50978413831303,0.16279560811544,1,0.0120804983292704,0.0573823670640345
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,4,2.50890100965429,0.0778340356781168,0.75,0.0121107417794807,0.0574730040760794
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,4,2.50767491432947,0.0257580140403966,0.75,0.012152841647041,0.0576196884351879
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,4,2.50540680741642,0.0699714973486927,1,0.0122310625598959,0.0579372043430578
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,4,2.5043647722853,0.0774974501180947,1,0.0122671488642548,0.0580547329982059
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,4,-2.50348752533285,-0.0965161750946004,1,0.0122976015526003,0.0581454089938832
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY,4,2.50238681451263,0.0586519104832191,0.75,0.0123359062725593,0.0582730104563377
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,4,-2.50151192032318,-0.123727728291753,0.75,0.0123664279280955,0.0583636456478126
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,4,-2.50082084084324,-0.0670820421133774,1,0.0123905842702093,0.058424101105593
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,1,-2.49848971885721,-0.197514236260955,1,0.0124723760335895,0.0587559599240184
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,4,-2.49807062589331,-0.115464830770016,0.75,0.0124871312923012,0.0587716992907302
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,4,-2.4974578189187,-0.0831235800667036,1,0.0125087345835101,0.0588196112972543
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,4,-2.49530248576653,-0.0768403727435976,1,0.0125849796958603,0.0590720008358683
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,4,-2.49523024004218,-0.0509907343647232,0.75,0.0125875425068123,0.0590720008358683
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,4,2.49496864789928,0.110470131527697,0.75,0.0125968259696608,0.0590720008358683
GOBP_KERATINOCYTE_MIGRATION,4,2.4937190932391,0.075875632920946,1,0.0126412542321601,0.0592264040413034
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,4,-2.4897660376137,-0.107541205765881,1,0.0127827211180265,0.05982679110309
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS,4,2.48949036020244,0.0555923782368355,0.75,0.0127926387656831,0.05982679110309
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,4,2.48758380183644,0.106268161226702,0.75,0.0128614148467159,0.060035235095007
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,4,-2.48742557307856,-0.155006759171798,0.75,0.0128671373748446,0.060035235095007
GOBP_STEM_CELL_DIVISION,4,-2.48726557175552,-0.104034200389671,0.75,0.0128729263005936,0.060035235095007
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,4,2.48671553308657,-0.0142699976532821,0.5,0.0128928445484992,0.060035235095007
GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION,4,2.48664204299955,0.0494660596519239,0.5,0.0128955078685333,0.060035235095007
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,4,-2.48623772712632,-0.114516056853388,1,0.0129101691993123,0.0600491971158616
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,4,-2.48571887407989,-0.0832315209596084,1,0.0129290054896356,0.0600825354387488
GOBP_EMBRYO_IMPLANTATION,4,2.48505599626719,0.0567051723296582,0.75,0.0129531057843518,0.0601402539978605
REACTOME_SPHINGOLIPID_METABOLISM,4,2.48429170713687,0.0962803068850881,1,0.0129809424165709,0.0601676329359528
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,4,2.48425245928158,0.0348235344048424,0.75,0.0129823733136228,0.0601676329359528
GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,4,-2.48285216450275,-0.122695597744461,1,0.013033516592135,0.0603503389684381
GOBP_REGULATION_OF_ODONTOGENESIS,3,2.48210364881195,0.0651270027069364,1,0.0130609278186414,0.0604229266290967
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,4,-2.48140917607206,-0.100579129715733,0.75,0.0130864055353533,0.0604864471288459
GOBP_KETONE_BIOSYNTHETIC_PROCESS,4,2.48079697764894,0.0796346749159635,1,0.0131089013424278,0.0605360834189784
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION,2,-2.48017826868188,-0.11133171386134,0.5,0.013131671124314,0.0605560559000934
GOBP_TRABECULA_MORPHOGENESIS,4,2.48004045261875,0.107430955353595,0.75,0.0131367478035355,0.0605560559000934
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION,4,-2.47852245679092,-0.122410330893914,0.5,0.0131927805952218,0.0607402031069382
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,4,-2.47824569169572,-0.0482021572163366,0.75,0.013203019390547,0.0607402031069382
GOBP_PHOTOPERIODISM,4,-2.47800078784536,-0.0986273452170291,0.75,0.0132120853524511,0.0607402031069382
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,4,-2.47509970287993,-0.117498900102306,1,0.0133198985374274,0.0611812288753022
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION,4,-2.4744610236711,-0.112080322687901,1,0.0133437379957113,0.0612361024419941
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,4,-2.47359216645481,-0.0929110291626383,0.75,0.0133762296678814,0.0613305490293154
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,4,2.472789492825,0.0674456005973439,0.75,0.0134063084658623,0.061377493527734
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,2,-2.47268285999743,-0.0697037086079147,0.5,0.0134103088402992,0.061377493527734
GOBP_PROTEIN_TETRAMERIZATION,4,-2.47232875769458,-0.0547973562737245,1,0.0134236007033749,0.0613837655609924
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,4,2.47136278879006,0.046173066041551,0.75,0.0134599192931946,0.0614952302046663
GOBP_REGULATION_OF_VASCULOGENESIS,4,2.47086646241978,0.0806050477716158,1,0.0134786139671536,0.061526049039782
KEGG_GALACTOSE_METABOLISM,4,2.46945327974839,0.0722139680658901,0.75,0.0135319687610382,0.061714886758712
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS,4,2.46908534975328,0.135813422491259,0.75,0.0135458905601224,0.061723708401832
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,4,2.46829980767505,0.0680620755776701,0.75,0.0135756563957156,0.0618046461375241
GOBP_CELLULAR_DEFENSE_RESPONSE,4,2.4676039981648,0.0625795043587573,0.75,0.0136020703220357,0.0618701944241714
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS,4,-2.46494300464251,-0.0216409537224417,0.75,0.0137035047430895,0.0622765630381003
GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT,4,-2.46391218664928,-0.108734023052602,1,0.0137429776730339,0.0623735594911375
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,4,2.46375317646468,0.0974954813033934,0.75,0.0137490755530086,0.0623735594911375
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,4,2.4632297478318,0.12815375314476,1,0.0137691653948706,0.062409711811786
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,4,2.46255567565081,0.0664300116187263,1,0.0137950753091747,0.0624721572268606
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION,4,2.45949668007695,0.127139680865021,1,0.0139131984435535,0.0628301905499387
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA,4,2.45927210883538,0.0730950782162462,1,0.0139219053438547,0.0628301905499387
GOBP_NUCLEOTIDE_SALVAGE,3,-2.45923253840378,-0.155891583171544,0.666666666666667,0.013923440036016,0.0628301905499387
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY,2,2.4591920261627,0.164832553426177,1,0.0139250114098659,0.0628301905499387
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,4,-2.45893078469264,-0.0946622396559739,0.5,0.013935148107988,0.0628301905499387
GOBP_VOCALIZATION_BEHAVIOR,4,2.45796500657064,0.119637404375233,0.75,0.0139726788331846,0.0629047236940857
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,4,-2.45787675918991,-0.0741736299191838,0.5,0.0139761126249823,0.0629047236940857
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,4,-2.45635052663187,-0.0605428103888326,0.75,0.0140356177834996,0.0631173158947439
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,4,-2.4560371737322,-0.0706715018750677,0.75,0.0140478625005587,0.0631173158947439
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,4,-2.45507750960893,-0.0981658504354527,1,0.0140854214341912,0.063230893604752
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,4,-2.4545494152017,-0.0908237798827203,1,0.0141061275520939,0.063268685336003
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,4,2.45113959549905,0.0955552570200283,1,0.0142404714197696,0.0638156547784103
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,4,-2.45073369228456,-0.0631498666240953,1,0.0142565385921648,0.063832101922658
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY,4,2.45014035714999,0.115141789210189,0.75,0.0142800537988562,0.0638818392791576
GOBP_REGULATION_OF_CELL_SIZE,4,2.44972947168421,0.0507486202012979,0.75,0.0142963581602745,0.0638992605618517
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,4,-2.44741396935655,-0.122457894590923,0.75,0.0143885470811445,0.0641511222901021
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS,4,-2.44740350579726,-0.0824843790008732,1,0.0143889648623399,0.0641511222901021
GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY,4,2.4470641800862,0.145750269100878,1,0.0144025190069516,0.0641511222901021
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,4,2.44706356285655,0.0656237666768899,0.75,0.0144025436720447,0.0641511222901021
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,4,-2.44497859310865,-0.111710706392492,1,0.0144860739868629,0.0644674113728238
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,4,-2.4431932050506,-0.0643350591487419,0.75,0.0145579413640483,0.0647312954088816
GOBP_REGULATION_OF_TOLERANCE_INDUCTION,4,-2.4408607936526,-0.050989465349436,0.75,0.0146523016028992,0.065094651383372
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,4,2.43976748982177,0.0412398837080581,0.75,0.0146967176918395,0.0651658710433993
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,4,2.43954054036348,0.0704169095170337,0.75,0.0147059525027976,0.0651658710433993
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,4,2.43953198644957,0.110900931469894,1,0.014706300670505,0.0651658710433993
REACTOME_METABOLISM_OF_COFACTORS,4,2.43754648129365,0.0924509971186724,1,0.0147873129959956,0.0654685078386768
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,4,-2.43639458621764,-0.0860591489744932,1,0.0148344925200692,0.0656209639053575
GOBP_MATING_BEHAVIOR,4,-2.43568807107773,-0.0903388602354648,1,0.0148634956775839,0.0656928233853045
KEGG_SELENOAMINO_ACID_METABOLISM,4,-2.43446283911818,-0.100365100611273,1,0.0149139111529814,0.0658591153745294
REACTOME_SURFACTANT_METABOLISM,4,-2.43393550267051,-0.0582787634715566,0.75,0.0149356561708565,0.0658986234993489
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,4,-2.43298877375243,-0.103966349096907,1,0.0149747651716949,0.0660146111892611
GOBP_CHONDROCYTE_DIFFERENTIATION,4,2.43045955021897,0.0685064838895057,0.75,0.0150796891831568,0.0664202905081901
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION,4,-2.42987494755541,-0.148100739578521,0.75,0.0151040331657438,0.0664365734922912
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,4,2.42975117809793,0.00657505186526489,0.5,0.0151091916021505,0.0664365734922912
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,4,-2.42921912711493,-0.0781974842450632,1,0.0151313839817635,0.06647738576971
GOBP_SNO_S_RNA_METABOLIC_PROCESS,3,-2.42888087845835,-0.0997388119128239,1,0.0151455075937822,0.0664827098042495
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,4,-2.42613404847498,-0.173965389279567,0.75,0.015260632391255,0.0669310018590904
REACTOME_DUAL_INCISION_IN_TC_NER,4,-2.4254530034394,-0.115231977444275,1,0.0152892951897416,0.0669750606908488
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,3,-2.42476482995963,-0.167382177045537,1,0.0153183061318159,0.0669750606908488
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,4,2.42437903684598,0.00149814711879476,0.75,0.0153345909845928,0.0669750606908488
GOBP_CALCIUM_MEDIATED_SIGNALING,4,2.42414343496515,0.0641789002024614,1,0.0153445435547349,0.0669750606908488
GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION,4,-2.42406918679358,-0.173377502145729,1,0.0153476812109639,0.0669750606908488
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION,4,2.42398205343792,0.124114631616577,1,0.0153513641029679,0.0669750606908488
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,4,2.42373691097507,0.068439875164672,0.75,0.0153617297875107,0.0669750606908488
GOBP_REGULATION_OF_RECEPTOR_RECYCLING,4,2.42288152005651,0.0872510657738127,0.75,0.015397947692084,0.0670761697686469
GOBP_T_HELPER_17_CELL_DIFFERENTIATION,4,-2.41982760718173,-0.191113659612797,0.75,0.0155278666080939,0.0675849409679421
GOBP_RESPONSE_TO_ZINC_ION,4,2.4190897275682,0.0969967002968992,1,0.0155594016485149,0.0676572756231733
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,4,-2.41882415025633,-0.190031334542393,0.75,0.0155707655104798,0.0676572756231733
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,4,2.41644538851061,0.099655834629159,0.75,0.0156728770976276,0.0680435448361587
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,4,2.41551272552381,0.0691483704260953,0.5,0.0157130734133094,0.06816058551401
GOBP_OXIDATIVE_DEMETHYLATION,3,-2.4133871410021,-0.0923728266717933,1,0.0158050218021708,0.0685017316998128
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,4,-2.41293988757202,-0.0840817582227023,0.75,0.0158244292132178,0.0685281631781821
KEGG_INSULIN_SIGNALING_PATHWAY,4,-2.41025292798825,-0.126487891991024,0.75,0.0159414646826215,0.0689769761771582
GOBP_REGULATION_OF_HEART_GROWTH,4,-2.40402280261245,-0.0877733249425506,0.75,0.0162157617717385,0.0701049180207233
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,4,-2.40334544955326,-0.113116954891791,1,0.0162458325143304,0.0701759996780932
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS,4,2.40215581892422,0.0546665968076288,0.75,0.0162987641805896,0.0703456301474066
GOBP_STEROID_ESTERIFICATION,3,-2.4014964757527,-0.0393973640439937,0.666666666666667,0.0163281663498953,0.0703989451193663
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,4,-2.40126584873167,-0.110574774487822,1,0.0163384617241489,0.0703989451193663
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION,4,-2.40012267948816,-0.128894240811303,1,0.0163895779590026,0.0705601479188163
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,4,-2.39858993490849,-0.0458553841941403,0.75,0.0164583343037034,0.0707969618460891
