pathway,family
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,84
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,278
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,279
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,279
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,84
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,84
REACTOME_SIGNALING_BY_VEGF,280
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,120
REACTOME_METABOLISM_OF_STEROID_HORMONES,281
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,282
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,211
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,211
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,283
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,108
REACTOME_NICOTINATE_METABOLISM,284
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,285
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,285
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,250
REACTOME_NICOTINAMIDE_SALVAGING,284
REACTOME_SIGNALING_BY_NOTCH1,286
REACTOME_SIGNALING_BY_NOTCH2,287
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,258
REACTOME_ERK_MAPK_TARGETS,288
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,289
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,63
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,290
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,291
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,292
REACTOME_SIGNALING_BY_BMP,293
REACTOME_SIGNALING_BY_ALK,294
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,236
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,210
REACTOME_G_PROTEIN_ACTIVATION,216
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,295
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,225
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,69
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,53
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,101
REACTOME_HS_GAG_BIOSYNTHESIS,250
REACTOME_TCR_SIGNALING,120
REACTOME_HS_GAG_DEGRADATION,250
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,296
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,297
REACTOME_SIGNALING_BY_HIPPO,298
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,259
REACTOME_FCGR_ACTIVATION,259
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,259
REACTOME_MICRORNA_MIRNA_BIOGENESIS,299
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,300
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,301
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,279
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,278
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,302
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,198
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,303
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,177
REACTOME_BASIGIN_INTERACTIONS,304
REACTOME_TIE2_SIGNALING,305
REACTOME_GENE_SILENCING_BY_RNA,306
REACTOME_BIOLOGICAL_OXIDATIONS,232
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,307
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,307
REACTOME_ENDOGENOUS_STEROLS,307
REACTOME_XENOBIOTICS,308
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,210
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,286
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,287
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,198
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,234
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,309
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,310
REACTOME_ARACHIDONIC_ACID_METABOLISM,58
REACTOME_HYALURONAN_METABOLISM,311
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,239
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,150
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,259
REACTOME_DAP12_INTERACTIONS,312
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,259
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,313
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,313
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,314
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,263
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,263
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,263
REACTOME_VISUAL_PHOTOTRANSDUCTION,315
REACTOME_ANCHORING_FIBRIL_FORMATION,316
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,290
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,290
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,316
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,201
REACTOME_SELENOAMINO_ACID_METABOLISM,115
REACTOME_DAP12_SIGNALING,312
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,254
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,317
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,120
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,318
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,318
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,319
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,318
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,210
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,210
REACTOME_CELLULAR_SENESCENCE,210
REACTOME_ONCOGENE_INDUCED_SENESCENCE,320
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,210
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,273
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,286
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,198
REACTOME_INSULIN_PROCESSING,321
REACTOME_STIMULI_SENSING_CHANNELS,322
REACTOME_EPH_EPHRIN_SIGNALING,323
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,287
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,259
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,259
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,259
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,120
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,287
REACTOME_PEPTIDE_HORMONE_METABOLISM,324
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,206
REACTOME_SUMOYLATION,325
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,326
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,327
REACTOME_LAMININ_INTERACTIONS,328
REACTOME_SYNDECAN_INTERACTIONS,329
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,329
REACTOME_ECM_PROTEOGLYCANS,150
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,330
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,206
REACTOME_HDACS_DEACETYLATE_HISTONES,210
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,331
REACTOME_HDMS_DEMETHYLATE_HISTONES,332
REACTOME_HATS_ACETYLATE_HISTONES,333
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,334
REACTOME_GLYCOGEN_STORAGE_DISEASES,335
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,336
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,206
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,145
REACTOME_CHROMATIN_MODIFYING_ENZYMES,333
REACTOME_TRP_CHANNELS,337
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,283
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,338
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,206
REACTOME_GLYCOGEN_SYNTHESIS,335
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,339
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,340
REACTOME_HSF1_ACTIVATION,341
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,339
REACTOME_ATTENUATION_PHASE,341
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,341
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,286
REACTOME_METABOLISM_OF_POLYAMINES,120
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,342
REACTOME_INTEGRIN_SIGNALING,343
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,343
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,250
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,250
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,343
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,344
REACTOME_NETRIN_1_SIGNALING,345
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,346
REACTOME_SEMAPHORIN_INTERACTIONS,347
REACTOME_L1CAM_INTERACTIONS,348
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,349
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,350
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,351
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,115
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,352
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,353
REACTOME_DISEASES_OF_GLYCOSYLATION,354
REACTOME_TRNA_AMINOACYLATION,64
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,64
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,355
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,273
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,273
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,253
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,356
REACTOME_PERK_REGULATES_GENE_EXPRESSION,356
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,357
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,357
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,358
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,359
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,216
REACTOME_OLFACTORY_SIGNALING_PATHWAY,360
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,361
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,120
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,362
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,363
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,364
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,365
REACTOME_CD28_CO_STIMULATION,364
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,364
REACTOME_CTLA4_INHIBITORY_SIGNALING,366
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,367
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,368
REACTOME_PD_1_SIGNALING,296
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,237
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,237
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,237
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,369
REACTOME_STRIATED_MUSCLE_CONTRACTION,370
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,371
REACTOME_PEROXISOMAL_LIPID_METABOLISM,372
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,373
REACTOME_PROTEIN_FOLDING,369
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,374
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,375
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,216
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,216
REACTOME_RAP1_SIGNALLING,376
REACTOME_SIGNAL_AMPLIFICATION,216
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,216
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,377
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,323
REACTOME_EPHRIN_SIGNALING,378
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,323
REACTOME_MUSCLE_CONTRACTION,379
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,216
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,380
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,381
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,381
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,216
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,358
REACTOME_CIRCADIAN_CLOCK,219
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,361
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,382
REACTOME_SIALIC_ACID_METABOLISM,383
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,206
REACTOME_CA2_PATHWAY,363
REACTOME_PCP_CE_PATHWAY,120
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,362
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,384
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,279
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,382
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,385
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,380
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,386
REACTOME_PLATELET_HOMEOSTASIS,387
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,220
REACTOME_CGMP_EFFECTS,375
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,388
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,216
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,216
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,231
REACTOME_NCAM1_INTERACTIONS,349
REACTOME_TIGHT_JUNCTION_INTERACTIONS,389
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,216
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,70
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,231
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,390
REACTOME_REGULATION_OF_INSULIN_SECRETION,249
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,391
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,392
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,393
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,392
REACTOME_METAL_ION_SLC_TRANSPORTERS,394
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,210
REACTOME_SPHINGOLIPID_METABOLISM,59
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,216
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,116
REACTOME_DEADENYLATION_OF_MRNA,395
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,396
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,216
REACTOME_PLATELET_SENSITIZATION_BY_LDL,366
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,292
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,292
REACTOME_ZINC_TRANSPORTERS,394
REACTOME_RECYCLING_PATHWAY_OF_L1,348
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,397
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,326
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,398
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,397
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,399
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,397
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,400
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,401
REACTOME_SMOOTH_MUSCLE_CONTRACTION,402
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,216
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,261
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,383
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,383
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,403
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,120
REACTOME_CELL_JUNCTION_ORGANIZATION,231
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,404
REACTOME_INTERLEUKIN_17_SIGNALING,257
REACTOME_OTHER_INTERLEUKIN_SIGNALING,405
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,288
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,261
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,261
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,406
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,120
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,406
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,120
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,406
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,216
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,407
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,408
REACTOME_MITOTIC_G2_G2_M_PHASES,273
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,409
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,206
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,216
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,206
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,120
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,206
REACTOME_DEGRADATION_OF_AXIN,120
REACTOME_DEGRADATION_OF_DVL,120
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,282
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,410
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,411
REACTOME_SIGNALING_BY_WNT_IN_CANCER,282
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,282
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,412
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,216
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,413
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,413
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,414
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,407
REACTOME_O_LINKED_GLYCOSYLATION,51
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,371
REACTOME_MITOPHAGY,415
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,415
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,416
REACTOME_REGULATED_NECROSIS,416
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,417
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,418
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,419
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,210
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,210
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,210
REACTOME_MYOGENESIS,420
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,421
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,422
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,423
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,221
REACTOME_PROGRAMMED_CELL_DEATH,192
REACTOME_REGULATION_OF_TNFR1_SIGNALING,424
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,424
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,120
REACTOME_SIGNALING_BY_HEDGEHOG,120
REACTOME_MISMATCH_REPAIR,118
REACTOME_SIGNALING_BY_RETINOIC_ACID,425
REACTOME_RA_BIOSYNTHESIS_PATHWAY,425
REACTOME_MITOCHONDRIAL_TRANSLATION,426
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,427
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,428
REACTOME_CARDIAC_CONDUCTION,379
REACTOME_PHASE_0_RAPID_DEPOLARISATION,429
REACTOME_PHASE_2_PLATEAU_PHASE,430
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,306
REACTOME_ION_HOMEOSTASIS,379
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,431
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,432
REACTOME_IRAK4_DEFICIENCY_TLR2_4,421
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,120
REACTOME_CLEC7A_DECTIN_1_SIGNALING,120
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,433
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,120
REACTOME_HEDGEHOG_OFF_STATE,120
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,210
REACTOME_CILIUM_ASSEMBLY,273
REACTOME_ABC_TRANSPORTER_DISORDERS,120
REACTOME_SLC_TRANSPORTER_DISORDERS,434
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,434
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,273
