gene,meta_Z_OA,meta_P_OA,meta_FDR_OA,mean_logFC_OA,meta_Z_OP,meta_P_OP,meta_FDR_OP,mean_logFC_OP,same_direction,shared_score
PPP1R3D,-1.41647707436662,0.156635871784739,0.362044281398875,-0.129800140208194,-0.759619654377693,0.447481967354358,0.762092377976588,0.0241722992962313,TRUE,1.15433323264557
SNF8,1.6656171045476,0.0957897021237798,0.266680505758008,0.162411108825576,0.341276073048817,0.732895758777579,0.910317349726233,0.0208868665971568,TRUE,1.15363896879467
HNRNPL,0.718782659988132,0.472274843254542,0.686689746987338,0.121474834328751,-1.44357293968255,0.148859141353986,0.485079704666274,-0.457264816208057,FALSE,1.15302967787096
COPA,-0.13169556140358,0.895225096426275,0.948153886812101,0.0206260551250054,-1.75913969063653,0.0785537848400355,0.373044086127428,0.13858837975874,TRUE,1.15290063660552
CAB39,1.43632202370088,0.150910729968747,0.35468618475248,0.112345622405614,-0.728350212352787,0.466399232294429,0.773201138150733,-0.150723820246033,FALSE,1.15252205327651
NTSR1,1.31757817035525,0.187644897176179,0.404256118726982,-0.0328380078059542,-0.885913021170746,0.375664398897566,0.707518224389855,-0.150491468244392,FALSE,1.15186320168042
CDR1,-1.61355383683872,0.106624236781821,0.284524457934098,-0.00941279892832862,-0.438319512923369,0.6611546828189,0.877812170267237,-0.15040159212312,TRUE,1.15184098620186
LIFR,-1.6703300551442,0.0948540798796525,0.265443982088085,-0.381761945377928,-0.327364510917502,0.743392205142276,0.914538849960933,-0.0627573672090513,TRUE,1.15172598144837
MYF5,1.14216740514951,0.253384441713296,0.482131185377316,0.347648856868973,1.08415459267433,0.278296260684634,0.625746742792465,0.0604008756059128,TRUE,1.15171268414652
NFX1,-1.70634941816044,0.0879430422264461,0.251511978324086,-0.0146195347700897,0.247995444594287,0.804137931419541,0.938543264168918,-0.150621068493876,FALSE,1.15046796644831
CPA2,-0.444552631182266,0.656643085913747,0.81193436516029,0.120926623276908,-1.60852551891985,0.107720131829717,0.42659089343496,-0.145164112957311,TRUE,1.15037374801894
FRAT1,1.29152667970769,0.196521109871605,0.41598350009172,0.210993260519352,0.915063501326614,0.360158294460376,0.696131633778363,0.190983071308283,TRUE,1.15009737076331
CACNA2D1,-0.934162681741946,0.350219982519066,0.582190866600639,0.345653229965394,1.27544815470861,0.202150663618903,0.550235490998324,-0.311653690720564,FALSE,1.14998390661246
GABRR1,-1.20607412745672,0.227788909722126,0.454483894129738,0.172018134296089,1.01318627535698,0.310971194794433,0.655433309931107,-0.0027117082413966,FALSE,1.14974726181311
HESX1,-1.21590130507412,0.224022520887476,0.450547620671479,0.139759018264193,1.00227960095547,0.316208571892557,0.660482905455533,-0.00217289132072193,FALSE,1.14973468127159
NR0B2,1.42608370236183,0.153844182544908,0.358229114000883,0.249417929426845,-0.737902228359603,0.460573864757776,0.769537671213376,0.015442986392053,FALSE,1.14961963118514
EGR2,-0.377848438299796,0.705543187937886,0.841650365888816,-0.0998926724009011,-1.64277382943242,0.100429736826095,0.412832073920384,0.311055793438323,TRUE,1.1496140722867
ALOX15B,0.86731948524632,0.385766983310429,0.613489696944238,0.46663466322759,1.32899263807902,0.183850398717727,0.528970855986086,0.124417031676861,TRUE,1.14921036905699
DNAI1,-0.479923883601183,0.631281517732598,0.796191270874494,0.120601296071128,-1.58767087864565,0.112360781436198,0.436033401531721,-0.109148585762473,TRUE,1.14916217455961
DDX51,-1.57763642208468,0.114649159959793,0.297464557452089,-0.234346336025944,0.497084994443339,0.61912911583144,0.855443948429177,0.000100986486924399,FALSE,1.14884789492769
RBBP7,-1.72161626403615,0.0851390549919205,0.246103980348949,-0.054570793020145,-0.208547494009951,0.834801502881082,0.947169382759557,-0.124376145587746,TRUE,1.14828795237195
TACR2,0.154011483904388,0.87760068077425,0.939854557435871,-0.272871333521076,1.74485183694003,0.081010662884482,0.378873039221937,0.691473506234567,TRUE,1.1481608626613
THAP4,-0.961833236259375,0.336133379799007,0.570030192724386,-0.123727021039464,-1.24865827792491,0.211790087046308,0.562312672344581,0.0206692897811562,TRUE,1.14758272882959
NOX4,-0.167602991840921,0.866895617349787,0.933979210618519,0.0270763319852806,-1.73815681383315,0.0821831863293709,0.381513943435109,-0.767059708001742,TRUE,1.14725021733818
CTAG2,1.70257225521303,0.0886481459177123,0.25285906316428,0.130785061984283,0.248582840808885,0.803683482981703,0.938543264168918,-0.0239102504792733,TRUE,1.1472453003149
EP400,-0.726115182038444,0.467768162609297,0.683184382437213,0.058265939080439,-1.43103590648718,0.152419924641138,0.491080651691575,-0.217370533946822,TRUE,1.14692759804649
PHGDH,-0.732298558543984,0.463986358951677,0.67937814335986,-0.180192358141332,1.42630294323849,0.153780915411729,0.491940470081829,0.20887114679317,FALSE,1.14659234557366
GRM2,-0.112368221294288,0.910531451447609,0.956673547178006,0.0740701819693741,1.7602252203503,0.0783696274190826,0.372838493537652,0.557591864154203,FALSE,1.1465572661999
EMX1,0.20815824978552,0.835105406362184,0.917401464408046,0.380930567007474,1.71961728875034,0.0855020314213001,0.387266887309584,0.849388860629979,TRUE,1.14628227159682
SP1,-0.52090660813113,0.602431831814109,0.778615644041729,0.032412446887627,-1.55868742776151,0.119070378852007,0.446519137050183,0.0582385954079893,TRUE,1.14428835312879
DUOX1,0.536095218924149,0.591892744263518,0.773017219626953,0.187317513345797,-1.54954370859307,0.121251072889441,0.450040631769263,0.108428338176936,FALSE,1.14407139366497
MBL2,1.2440399933598,0.213484844075711,0.437532224469407,0.342696782666706,0.961678249935067,0.336211251177767,0.675366581262738,0.18619917560713,TRUE,1.14402070856078
LARP6,0.776189593736846,0.437637049490481,0.65654301417283,-0.199160269193257,-1.39152474425473,0.1640663615532,0.503711158062674,-0.186984271158563,FALSE,1.14386637161056
ARFGEF2,-0.872532167525146,0.382918127463821,0.61160455609407,0.205496460771791,-1.31774488083923,0.18758906494182,0.532759059199545,-0.139117821693182,TRUE,1.1436865549117
PDE6A,1.55375622253071,0.120242576513769,0.306276212301187,0.190086922509917,0.526845412115693,0.598300944178232,0.846665689962392,0.286455746159844,TRUE,1.14302203821643
EXOSC4,-0.876725136326692,0.380635950346542,0.609558458357451,0.151794639700175,1.31328495397551,0.18908694658416,0.534361260258881,0.124125098209265,FALSE,1.1428286469952
CRIPT,-0.427424797674479,0.669069948892481,0.818959891400958,0.0164947479911462,-1.60920156390872,0.107572274568733,0.426462416570908,-0.162989212232366,TRUE,1.14282812422007
ING3,0.568603789732523,0.569625052402163,0.758704046368454,-0.0295353719404077,-1.52859001956548,0.126366111756809,0.457945450582834,-0.154606012125362,FALSE,1.14278029585768
NKX2-2,1.26452641013603,0.206041147580374,0.427435466902861,0.199012257446662,0.934695026988328,0.349945490484612,0.687500263737962,-0.0260785069252959,TRUE,1.14204563848891
SEC61G,-1.04066250331342,0.29803221162537,0.529762889011716,-0.247711211743423,-1.16996063994171,0.242016808760296,0.593391720463614,-0.0268545639492877,TRUE,1.14189126437331
SLC45A2,1.62321449103422,0.104543561156744,0.281016636322754,0.258098531894986,0.398777565956012,0.690057108633747,0.892456888118922,-0.0311799557826303,TRUE,1.14181767611597
PLA2G3,1.65978116247676,0.0969584846738702,0.268963932061414,0.242065536479185,0.326071482180972,0.744370272816034,0.914769566839306,-0.092861397350377,TRUE,1.1416251597297
KRT32,0.962918591202418,0.335588378982419,0.5698829853432,0.273771072540212,1.23952672816076,0.215150496731919,0.566851892683036,-0.111957195337654,TRUE,1.14145073356928
EGF,1.79101788916676,0.0732904243249526,0.224250187608551,0.48677376657844,0.0177906555286432,0.985805859389563,0.996196434982602,-0.458288693860541,TRUE,1.14116136872538
ATP6V0C,0.302365643987479,0.762373341872631,0.874591847802481,-0.031943758416851,1.67040242830066,0.094839769538685,0.403359089912196,0.32253774103468,TRUE,1.14084180823522
ADH7,0.835182098123083,0.403615187572895,0.628039650844484,0.50400277748405,-1.34309925165052,0.179239837873067,0.523545754038288,-0.270676849069082,FALSE,1.14059795771746
SUCLG1,-0.888494912938692,0.374274591016844,0.604271868847102,-0.0720239642615475,1.29982856402579,0.193659733202019,0.540019089226075,-0.0223623815359675,FALSE,1.13977032632925
GSK3B,0.548089935226985,0.583630151121766,0.767575337212276,-0.0535452182853907,-1.53729260087797,0.124221672582324,0.454737684276303,-0.080406237841798,FALSE,1.139664907454
NKTR,-1.60894573308621,0.107628208210799,0.285815626187588,0.084154422786066,-0.420953729235036,0.673788869946712,0.883678643656727,-0.14341141110995,TRUE,1.13955005701308
VAMP8,-0.880124218967538,0.378792020345607,0.608161623628603,0.070623861602649,-1.30444597548548,0.192081568187999,0.537111637916216,-0.308496857924679,TRUE,1.13811348572419
OSBP,-1.63102694677621,0.102884633721442,0.278485550835189,-0.218438233701505,0.375228498512415,0.707490537264934,0.899932932282241,0.130333310113517,FALSE,1.13792884869421
ZFY,-0.987470178007013,0.32341219562004,0.557799542884827,-0.378563855304609,-1.21297152091932,0.225140709056964,0.577421263846135,-0.400490434890995,TRUE,1.13778957769689
MRPL15,1.64349520330087,0.100280516977978,0.27493150872998,0.339661348245603,0.349962340437472,0.726366960609636,0.907033528541698,-0.121341867783723,TRUE,1.13762735405627
GLUD1,1.12847146201252,0.259120862532205,0.488059905330929,0.121004724612338,-1.07700170619499,0.281479503450404,0.628891577362888,-0.342584921126406,FALSE,1.13705084313506
GRHPR,1.11953038339258,0.262913936336085,0.492179101090269,0.115119022714275,1.08589694882853,0.277524586981751,0.624981535346296,0.0879361409830677,TRUE,1.13688492754244
POLR1C,-0.000290300695705755,0.999768373560159,0.999863082717603,0.161039244445653,1.79289328554249,0.0729899891897888,0.362551658572151,-0.0145733059104187,FALSE,1.13683730640748
MMP10,1.19734629768795,0.231171605921827,0.458430857373856,0.334105374232955,1.00304558638776,0.315838866792573,0.660293480907617,0.264431901310594,TRUE,1.13659993722067
SLC27A5,-1.41551210021613,0.156918403176208,0.362298539244027,0.130731697319112,-0.729896749104485,0.4654532995878,0.772450424679139,0.28555570859477,TRUE,1.13645000660747
PLCB4,-1.31658966679616,0.187976204327955,0.404749063230804,-0.301219489354158,0.862008297235313,0.388682951979071,0.717582521005811,0.201253419076783,FALSE,1.1363016315899
POLA1,-1.72942520386949,0.0837330223914369,0.24340261245218,-0.0455693403649839,-0.158710472388148,0.873896986991149,0.961987573944921,-0.302846275512982,TRUE,1.13564299040458
CASK,1.48204606607996,0.138328038059717,0.336378661995083,0.212130561061719,-0.628735809990153,0.529522029955446,0.812573584628582,-0.125856530409747,FALSE,1.13520574974366
RARG,-1.45969814982539,0.144373050625905,0.345471353231831,0.0682294585988059,0.662334398485415,0.507756936177634,0.799141138327631,0.481167626038516,FALSE,1.13485800194983
CXCL12,1.65869761701971,0.0971767398325215,0.26929275107001,0.741953145687554,-0.312682707551535,0.754521734642153,0.917572178511382,-0.0906393574855947,FALSE,1.13476592059251
IRX4,0.526312419598858,0.598671155264299,0.776602502501498,0.470830510651467,-1.54422255718572,0.122534426021488,0.45200897651847,-0.391190369568539,FALSE,1.1345535454212
VGLL1,1.46084252141348,0.144058663561309,0.345098720922728,0.401848534836319,-0.65974637747314,0.50941659954105,0.799793262060898,-0.411454504242852,FALSE,1.1343875259947
PIN4,0.505835844594832,0.612971892988954,0.78448683595684,0.271571072527169,1.55517091276701,0.119905369796812,0.447465975037389,0.00974737629843507,TRUE,1.13372080620651
EIF1AX,0.29540421885182,0.767685110856007,0.877714209787035,0.00581220578467401,-1.66580618146292,0.0957520245558282,0.405161869156511,-0.169991453981879,FALSE,1.13366891704447
STAT3,0.541369585873271,0.588252866183941,0.770757509372371,-0.149245917751025,1.53407292357456,0.125011713610206,0.455458847901859,0.236070269545696,TRUE,1.13348523975308
CHGA,0.618518246749703,0.536233773633048,0.734609666808393,-0.0846976162594619,-1.48646641884891,0.13715579291747,0.472535163254856,0.868178158638824,FALSE,1.13343168109836
DACH1,0.723013139112534,0.469671811947522,0.684581168684771,0.482417717788636,-1.4163834136973,0.156663277447979,0.495808853068982,-0.637318843634107,FALSE,1.13323829597707
PLA2G7,0.660200238707955,0.5091253391272,0.71506590992745,0.441292286876546,1.45909214097935,0.144539749019436,0.48096992035334,-0.12516870118579,TRUE,1.13318799135485
DECR1,-0.730676513981577,0.464976764294545,0.680211133248872,0.124531885113333,-1.41090434802727,0.158272819942118,0.497889095546909,-0.0668575172601293,TRUE,1.13316240878534
ITGB4,-0.397515899659784,0.690987064160877,0.832279925657151,-0.725816437180058,1.6139213866317,0.106544479111454,0.42432298812897,0.236350750625797,FALSE,1.13299913239775
SEMA5A,0.308978731712852,0.757337705407274,0.871185129562627,0.644553991741637,1.65836597862457,0.0972436191656296,0.407661475961525,-0.316643160536832,TRUE,1.13284930667993
UGT2B4,-0.292262805790382,0.770085694573602,0.878680223173556,-0.0712871998535374,1.66592801544616,0.0957277528481602,0.405161869156511,-0.261353588682837,FALSE,1.13242307993646
BAZ1A,-0.27333844517841,0.784593065140028,0.887266990121711,-0.106402227775645,-1.67457699269188,0.0940172565033781,0.402063301917857,-0.167868574137044,TRUE,1.13214796084433
GZMB,0.877538008543082,0.380194483614494,0.6094511166563,0.298863980677452,1.29762188109209,0.194417299394837,0.540930978015771,-0.0514597720973002,TRUE,1.13125928261442
CCL24,-0.239798825861099,0.810486217245899,0.902564135947443,-0.369276079088164,-1.68909806157907,0.0912006392751413,0.397982049077231,0.319388678726467,TRUE,1.13125648361741
OPA1,-0.845473918219769,0.397846288939717,0.623076552869642,-0.0773039871727953,1.32198799785666,0.18617214757995,0.53140505837088,0.0549428929002709,FALSE,1.13036998006648
GAL3ST4,1.63341928788868,0.102380843173467,0.27814759920886,0.8731830205435,0.353593121933091,0.723643829686181,0.906008131969053,0.0630340058317493,TRUE,1.13025643472221
UGT2B15,-0.460765640531886,0.644966755412762,0.805348274831631,-0.033633351686857,-1.5765779867624,0.114892661224209,0.439579052142739,-0.541210784564303,TRUE,1.13017038135844
PKD2L1,-0.0286593873125642,0.977136247281228,0.98968830221583,-0.0276563261784171,-1.77519336535509,0.0758659648509832,0.368154771551921,-0.516290207651047,TRUE,1.12999789059943
GALNT2,0.882198093500398,0.3776696927621,0.607171903738087,-0.0895006215712886,-1.29177708635089,0.196434352748614,0.542879933338103,0.0255643512736625,FALSE,1.1296704248432
TRIM31,-1.52128627150977,0.128188013862239,0.318905326057096,-0.189515354871691,-0.554015107791261,0.579568506384126,0.836812530983849,-0.190765675432921,TRUE,1.12904780336425
ERAP2,0.9931096403338,0.32065652647086,0.555535789958931,0.688117859604126,1.19564968767384,0.231833292770452,0.583566468037437,0.25346522988506,TRUE,1.12878411263821
MOCS1,-1.22635833178721,0.22006385910829,0.446074273989069,-0.0783225514915599,-0.958461286108066,0.337830204167617,0.676231848277975,-0.0893094767897017,TRUE,1.12875279972872
ASCL1,0.423470694347701,0.671951875634612,0.821367450560719,0.195675779818177,-1.59508776892026,0.110692610209204,0.432261438909199,0.0740839511118539,FALSE,1.12854320093346
MYO1F,0.610456938893529,0.541559160018417,0.739186510806032,0.494425585054421,-1.48546230074167,0.137421402790334,0.472591265884728,-0.0445662832811095,FALSE,1.12829971655878
OPRL1,-0.911873618290239,0.361835250758069,0.592472999649637,0.470735192249067,1.26496842201083,0.205882647930109,0.554534981689876,0.340731396154966,FALSE,1.1278693802948
RHEB,1.4549259414483,0.145689765212445,0.347557606851773,-0.0955337269174293,-0.65557234319155,0.51209932526818,0.801784714477882,-0.162657938186212,FALSE,1.1272167529718
CHCHD2,0.44408369632665,0.65698207339657,0.812185478024196,0.142881649302183,1.58212677606089,0.113620632111974,0.437366941166704,0.0416612438426552,TRUE,1.12698927948118
RIPK4,1.40329070123412,0.160530169944583,0.366218985373048,0.0755815402359876,-0.73062222872037,0.465009930689157,0.772450424679139,-0.0168445780268606,FALSE,1.12698110681865
QKI,-1.41508103253882,0.157044738739979,0.362298539244027,-0.132138710553407,-0.713016920243776,0.475835286980813,0.778851750628577,-0.130327482836364,TRUE,1.12651996331508
ARF5,1.19000092759403,0.234046027463936,0.461133455541955,0.139566183666211,-0.99576270738307,0.319365453878299,0.663407065974054,-0.026539081277027,FALSE,1.12641078967068
PTK7,1.01362263835078,0.310762851160537,0.543885339960487,0.267984507338051,1.17354704374611,0.240576503195334,0.592276562595619,0.40222322632732,TRUE,1.12631769459866
PPP2R1B,0.669887926958246,0.502929236554111,0.710056412659457,0.0372092125343241,1.44425813936006,0.148666376143617,0.485079704666274,0.0442218948404815,TRUE,1.12628036170643
